roundCount,playCount,amiability,aCount,cCount,dCount,totalPayoffs
1.0,0.0,0.31265777352749635,1.0,0.0,0.0,0.0
2.0,0.0,0.4501262188219971,2.0,0.0,0.0,0.0
3.0,0.0,0.5601009750575977,2.0,1.0,0.0,0.0
4.0,1.0,0.6480807800460782,2.0,2.0,0.0,3.0
5.0,1.0,0.7184646240368625,2.0,3.0,0.0,3.0
6.0,1.0,0.77477169922949,2.0,4.0,0.0,3.0
7.0,2.0,0.819817359383592,2.0,5.0,0.0,6.0
8.0,3.0,0.8558538875068736,2.0,6.0,0.0,9.0
9.0,4.0,0.8846831100054989,2.0,7.0,0.0,12.0
10.0,5.0,0.9077464880043992,2.0,8.0,0.0,15.0
11.0,6.0,0.9261971904035193,2.0,9.0,0.0,18.0
12.0,7.0,0.9409577523228154,2.0,10.0,0.0,21.0
13.0,8.0,0.9527662018582523,2.0,11.0,0.0,24.0
14.0,9.0,0.9622129614866018,2.0,12.0,0.0,27.0
15.0,10.0,0.9697703691892815,2.0,13.0,0.0,30.0
16.0,11.0,0.9758162953514252,2.0,14.0,0.0,33.0
17.0,12.0,0.9806530362811402,2.0,15.0,0.0,36.0
18.0,13.0,0.9845224290249122,2.0,16.0,0.0,39.0
19.0,14.0,0.9876179432199297,2.0,17.0,0.0,42.0
20.0,15.0,0.9900943545759437,2.0,18.0,0.0,45.0
21.0,16.0,0.992075483660755,2.0,19.0,0.0,48.0
22.0,17.0,0.993660386928604,2.0,20.0,0.0,51.0
23.0,18.0,0.9949283095428832,2.0,21.0,0.0,54.0
24.0,19.0,0.9959426476343066,2.0,22.0,0.0,57.0
25.0,20.0,0.9967541181074453,2.0,23.0,0.0,60.0
26.0,21.0,0.9974032944859562,2.0,24.0,0.0,63.0
27.0,22.0,0.9979226355887649,2.0,25.0,0.0,66.0
28.0,23.0,0.9983381084710119,2.0,26.0,0.0,69.0
29.0,24.0,0.9986704867768095,2.0,27.0,0.0,72.0
30.0,25.0,0.9989363894214476,2.0,28.0,0.0,75.0
31.0,26.0,0.999149111537158,2.0,29.0,0.0,78.0
32.0,27.0,0.9993192892297265,2.0,30.0,0.0,81.0
33.0,28.0,0.9994554313837811,2.0,31.0,0.0,84.0
34.0,29.0,0.9995643451070249,2.0,32.0,0.0,87.0
35.0,30.0,0.9996514760856199,2.0,33.0,0.0,90.0
36.0,31.0,0.9997211808684959,2.0,34.0,0.0,93.0
37.0,32.0,0.9997769446947967,2.0,35.0,0.0,96.0
38.0,33.0,0.9998215557558374,2.0,36.0,0.0,99.0
39.0,34.0,0.99985724460467,2.0,37.0,0.0,102.0
40.0,35.0,0.9998857956837359,2.0,38.0,0.0,105.0
41.0,36.0,0.9999086365469887,2.0,39.0,0.0,108.0
42.0,37.0,0.999926909237591,2.0,40.0,0.0,111.0
43.0,38.0,0.9999415273900728,2.0,41.0,0.0,114.0
44.0,39.0,0.9999532219120583,2.0,42.0,0.0,117.0
45.0,40.0,0.9999625775296466,2.0,43.0,0.0,120.0
46.0,41.0,0.9999700620237173,2.0,44.0,0.0,123.0
47.0,42.0,0.9999760496189738,2.0,45.0,0.0,126.0
48.0,43.0,0.999980839695179,2.0,46.0,0.0,129.0
49.0,44.0,0.9999846717561433,2.0,47.0,0.0,132.0
50.0,45.0,0.9999877374049146,2.0,48.0,0.0,135.0
51.0,46.0,0.9999901899239317,2.0,49.0,0.0,138.0
52.0,47.0,0.9999921519391454,2.0,50.0,0.0,141.0
53.0,48.0,0.9999937215513163,2.0,51.0,0.0,144.0
54.0,49.0,0.999994977241053,2.0,52.0,0.0,147.0
55.0,50.0,0.9999959817928424,2.0,53.0,0.0,150.0
56.0,51.0,0.999996785434274,2.0,54.0,0.0,153.0
57.0,52.0,0.9999974283474191,2.0,55.0,0.0,156.0
58.0,53.0,0.9999979426779353,2.0,56.0,0.0,159.0
59.0,54.0,0.9999983541423483,2.0,57.0,0.0,162.0
60.0,55.0,0.9999986833138786,2.0,58.0,0.0,165.0
