roundCount,playCount,amiability,aCount,cCount,dCount,totalPayoffs
1.0,0.0,0.2475618438654244,1.0,0.0,0.0,0.0
2.0,0.0,0.39804947509233957,1.0,1.0,0.0,0.0
3.0,1.0,0.5184395800738717,1.0,2.0,0.0,3.0
4.0,2.0,0.6147516640590973,1.0,3.0,0.0,6.0
5.0,3.0,0.6918013312472778,1.0,4.0,0.0,9.0
6.0,4.0,0.7534410649978223,1.0,5.0,0.0,12.0
7.0,5.0,0.8027528519982579,1.0,6.0,0.0,15.0
8.0,6.0,0.8422022815986063,1.0,7.0,0.0,18.0
9.0,7.0,0.873761825278885,1.0,8.0,0.0,21.0
10.0,8.0,0.899009460223108,1.0,9.0,0.0,24.0
11.0,9.0,0.9192075681784864,1.0,10.0,0.0,27.0
12.0,10.0,0.9353660545427891,1.0,11.0,0.0,30.0
13.0,11.0,0.9482928436342313,1.0,12.0,0.0,33.0
14.0,12.0,0.9586342749073851,1.0,13.0,0.0,36.0
15.0,13.0,0.966907419925908,1.0,14.0,0.0,39.0
16.0,14.0,0.9735259359407265,1.0,15.0,0.0,42.0
17.0,15.0,0.9788207487525812,1.0,16.0,0.0,45.0
18.0,16.0,0.983056599002065,1.0,17.0,0.0,48.0
19.0,17.0,0.986445279201652,1.0,18.0,0.0,51.0
20.0,18.0,0.9891562233613216,1.0,19.0,0.0,54.0
21.0,19.0,0.9913249786890572,1.0,20.0,0.0,57.0
22.0,20.0,0.9930599829512458,1.0,21.0,0.0,60.0
23.0,21.0,0.9944479863609966,1.0,22.0,0.0,63.0
24.0,22.0,0.9955583890887973,1.0,23.0,0.0,66.0
25.0,23.0,0.9964467112710379,1.0,24.0,0.0,69.0
26.0,24.0,0.9971573690168303,1.0,25.0,0.0,72.0
27.0,25.0,0.9977258952134642,1.0,26.0,0.0,75.0
28.0,26.0,0.9981807161707714,1.0,27.0,0.0,78.0
29.0,27.0,0.9985445729366171,1.0,28.0,0.0,81.0
30.0,28.0,0.9988356583492937,1.0,29.0,0.0,84.0
31.0,29.0,0.9990685266794349,1.0,30.0,0.0,87.0
32.0,30.0,0.9992548213435479,1.0,31.0,0.0,90.0
33.0,31.0,0.9994038570748384,1.0,32.0,0.0,93.0
34.0,32.0,0.9995230856598707,1.0,33.0,0.0,96.0
35.0,33.0,0.9996184685278966,1.0,34.0,0.0,99.0
36.0,34.0,0.9996947748223173,1.0,35.0,0.0,102.0
37.0,35.0,0.9997558198578538,1.0,36.0,0.0,105.0
38.0,36.0,0.999804655886283,1.0,37.0,0.0,108.0
39.0,37.0,0.9998437247090264,1.0,38.0,0.0,111.0
40.0,38.0,0.9998749797672211,1.0,39.0,0.0,114.0
41.0,39.0,0.9998999838137769,1.0,40.0,0.0,117.0
42.0,40.0,0.9999199870510215,1.0,41.0,0.0,120.0
43.0,41.0,0.9999359896408172,1.0,42.0,0.0,123.0
44.0,42.0,0.9999487917126537,1.0,43.0,0.0,126.0
45.0,43.0,0.9999590333701229,1.0,44.0,0.0,129.0
46.0,44.0,0.9999672266960984,1.0,45.0,0.0,132.0
47.0,45.0,0.9999737813568788,1.0,46.0,0.0,135.0
48.0,46.0,0.999979025085503,1.0,47.0,0.0,138.0
49.0,47.0,0.9999832200684023,1.0,48.0,0.0,141.0
50.0,48.0,0.9999865760547219,1.0,49.0,0.0,144.0
51.0,49.0,0.9999892608437775,1.0,50.0,0.0,147.0
52.0,50.0,0.999991408675022,1.0,51.0,0.0,150.0
