roundCount,playCount,amiability,aCount,cCount,dCount,totalPayoffs
1.0,0.0,0.48484435725107383,0.0,1.0,0.0,0.0
2.0,1.0,0.587875485800859,0.0,2.0,0.0,3.0
3.0,1.0,0.6703003886406872,0.0,3.0,0.0,3.0
4.0,2.0,0.7362403109125497,0.0,4.0,0.0,6.0
5.0,3.0,0.7889922487300398,0.0,5.0,0.0,9.0
6.0,4.0,0.8311937989840319,0.0,6.0,0.0,12.0
7.0,5.0,0.8649550391872255,0.0,7.0,0.0,15.0
8.0,6.0,0.8919640313497804,0.0,8.0,0.0,18.0
9.0,7.0,0.9135712250798244,0.0,9.0,0.0,21.0
10.0,8.0,0.9308569800638595,0.0,10.0,0.0,24.0
11.0,9.0,0.9446855840510876,0.0,11.0,0.0,27.0
12.0,10.0,0.95574846724087,0.0,12.0,0.0,30.0
13.0,11.0,0.964598773792696,0.0,13.0,0.0,33.0
14.0,12.0,0.9716790190341568,0.0,14.0,0.0,36.0
15.0,13.0,0.9773432152273254,0.0,15.0,0.0,39.0
16.0,14.0,0.9818745721818603,0.0,16.0,0.0,42.0
17.0,15.0,0.9854996577454882,0.0,17.0,0.0,45.0
18.0,16.0,0.9883997261963906,0.0,18.0,0.0,48.0
19.0,17.0,0.9907197809571124,0.0,19.0,0.0,51.0
20.0,18.0,0.99257582476569,0.0,20.0,0.0,54.0
21.0,19.0,0.994060659812552,0.0,21.0,0.0,57.0
22.0,20.0,0.9952485278500416,0.0,22.0,0.0,60.0
23.0,21.0,0.9961988222800333,0.0,23.0,0.0,63.0
24.0,22.0,0.9969590578240266,0.0,24.0,0.0,66.0
25.0,23.0,0.9975672462592213,0.0,25.0,0.0,69.0
26.0,24.0,0.9980537970073771,0.0,26.0,0.0,72.0
27.0,25.0,0.9984430376059017,0.0,27.0,0.0,75.0
28.0,26.0,0.9987544300847213,0.0,28.0,0.0,78.0
29.0,27.0,0.999003544067777,0.0,29.0,0.0,81.0
30.0,28.0,0.9992028352542216,0.0,30.0,0.0,84.0
31.0,29.0,0.9993622682033773,0.0,31.0,0.0,87.0
32.0,30.0,0.9994898145627018,0.0,32.0,0.0,90.0
33.0,31.0,0.9995918516501614,0.0,33.0,0.0,93.0
34.0,32.0,0.9996734813201291,0.0,34.0,0.0,96.0
35.0,33.0,0.9997387850561033,0.0,35.0,0.0,99.0
36.0,34.0,0.9997910280448826,0.0,36.0,0.0,102.0
37.0,35.0,0.9998328224359061,0.0,37.0,0.0,105.0
38.0,36.0,0.9998662579487249,0.0,38.0,0.0,108.0
39.0,37.0,0.9998930063589799,0.0,39.0,0.0,111.0
40.0,38.0,0.999914405087184,0.0,40.0,0.0,114.0
41.0,39.0,0.9999315240697472,0.0,41.0,0.0,117.0
42.0,40.0,0.9999452192557977,0.0,42.0,0.0,120.0
43.0,41.0,0.9999561754046382,0.0,43.0,0.0,123.0
44.0,42.0,0.9999649403237105,0.0,44.0,0.0,126.0
45.0,43.0,0.9999719522589684,0.0,45.0,0.0,129.0
46.0,44.0,0.9999775618071747,0.0,46.0,0.0,132.0
47.0,45.0,0.9999820494457398,0.0,47.0,0.0,135.0
48.0,46.0,0.9999856395565918,0.0,48.0,0.0,138.0
49.0,47.0,0.9999885116452735,0.0,49.0,0.0,141.0
50.0,48.0,0.9999908093162188,0.0,50.0,0.0,144.0
51.0,49.0,0.999992647452975,0.0,51.0,0.0,147.0
