AgentID,1,Threshold,0.25
roundCount,playCount,amiability,aCount,cCount,dCount,totalPayoffs
1.0,1.0,0.4432278476153549,0.0,1.0,0.0,-1.0
2.0,2.0,0.5545822780922839,0.0,2.0,0.0,-2.0
3.0,3.0,0.6436658224738271,0.0,3.0,0.0,1.0
4.0,4.0,0.7149326579790617,0.0,4.0,0.0,4.0
5.0,5.0,0.7719461263832493,0.0,5.0,0.0,7.0
6.0,6.0,0.8175569011065995,0.0,6.0,0.0,10.0
7.0,7.0,0.8540455208852796,0.0,7.0,0.0,13.0
8.0,8.0,0.8832364167082237,0.0,8.0,0.0,16.0
9.0,9.0,0.906589133366579,0.0,9.0,0.0,19.0
10.0,10.0,0.9252713066932632,0.0,10.0,0.0,22.0
11.0,11.0,0.9402170453546106,0.0,11.0,0.0,25.0
12.0,12.0,0.9521736362836885,0.0,12.0,0.0,28.0
13.0,13.0,0.9617389090269508,0.0,13.0,0.0,31.0
14.0,14.0,0.9693911272215606,0.0,14.0,0.0,34.0
15.0,15.0,0.9755129017772485,0.0,15.0,0.0,37.0
16.0,16.0,0.9804103214217987,0.0,16.0,0.0,40.0
17.0,17.0,0.984328257137439,0.0,17.0,0.0,43.0
18.0,18.0,0.9874626057099511,0.0,18.0,0.0,46.0
19.0,19.0,0.9899700845679609,0.0,19.0,0.0,49.0
20.0,20.0,0.9919760676543687,0.0,20.0,0.0,52.0
21.0,21.0,0.993580854123495,0.0,21.0,0.0,55.0
22.0,22.0,0.994864683298796,0.0,22.0,0.0,58.0
23.0,23.0,0.9958917466390368,0.0,23.0,0.0,61.0
24.0,24.0,0.9967133973112294,0.0,24.0,0.0,64.0
25.0,25.0,0.9973707178489836,0.0,25.0,0.0,67.0
26.0,26.0,0.9978965742791869,0.0,26.0,0.0,70.0
27.0,27.0,0.9983172594233495,0.0,27.0,0.0,73.0
28.0,28.0,0.9986538075386796,0.0,28.0,0.0,76.0
29.0,29.0,0.9989230460309437,0.0,29.0,0.0,79.0
30.0,30.0,0.999138436824755,0.0,30.0,0.0,82.0
31.0,31.0,0.999310749459804,0.0,31.0,0.0,85.0
32.0,32.0,0.9994485995678433,0.0,32.0,0.0,88.0
33.0,33.0,0.9995588796542746,0.0,33.0,0.0,91.0
34.0,34.0,0.9996471037234197,0.0,34.0,0.0,94.0
35.0,35.0,0.9997176829787358,0.0,35.0,0.0,97.0
36.0,36.0,0.9997741463829886,0.0,36.0,0.0,100.0
37.0,37.0,0.9998193171063908,0.0,37.0,0.0,103.0
38.0,38.0,0.9998554536851126,0.0,38.0,0.0,106.0
39.0,39.0,0.9998843629480901,0.0,39.0,0.0,109.0
40.0,40.0,0.9999074903584722,0.0,40.0,0.0,112.0
41.0,41.0,0.9999259922867777,0.0,41.0,0.0,115.0
42.0,42.0,0.9999407938294221,0.0,42.0,0.0,118.0
43.0,43.0,0.9999526350635377,0.0,43.0,0.0,121.0
44.0,44.0,0.9999621080508302,0.0,44.0,0.0,124.0
45.0,45.0,0.9999696864406642,0.0,45.0,0.0,127.0
46.0,46.0,0.9999757491525314,0.0,46.0,0.0,130.0
47.0,47.0,0.9999805993220251,0.0,47.0,0.0,133.0
48.0,48.0,0.99998447945762,0.0,48.0,0.0,136.0
49.0,49.0,0.9999875835660961,0.0,49.0,0.0,139.0
50.0,50.0,0.9999900668528768,0.0,50.0,0.0,142.0
51.0,51.0,0.9999920534823015,0.0,51.0,0.0,145.0
52.0,52.0,0.9999936427858411,0.0,52.0,0.0,148.0
53.0,53.0,0.9999949142286729,0.0,53.0,0.0,151.0
