AgentID,8,Threshold,0.75
roundCount,playCount,amiability,aCount,cCount,dCount,totalPayoffs
1.0,1.0,0.09985020607861705,0.0,0.0,1.0,0.0
2.0,2.0,0.2798801648628937,0.0,0.0,2.0,0.0
3.0,2.0,0.42390413189031495,1.0,0.0,2.0,0.0
4.0,2.0,0.539123305512252,2.0,0.0,2.0,0.0
5.0,2.0,0.6312986444098015,3.0,0.0,2.0,0.0
6.0,2.0,0.7050389155278413,4.0,0.0,2.0,0.0
7.0,3.0,0.764031132422273,4.0,1.0,2.0,3.0
8.0,3.0,0.8112249059378185,4.0,2.0,2.0,3.0
9.0,4.0,0.8489799247502547,4.0,3.0,2.0,6.0
10.0,5.0,0.8791839398002038,4.0,4.0,2.0,9.0
11.0,6.0,0.903347151840163,4.0,5.0,2.0,12.0
12.0,7.0,0.9226777214721305,4.0,6.0,2.0,15.0
13.0,8.0,0.9381421771777043,4.0,7.0,2.0,18.0
14.0,9.0,0.9505137417421634,4.0,8.0,2.0,21.0
15.0,10.0,0.9604109933937307,4.0,9.0,2.0,24.0
16.0,11.0,0.9683287947149846,4.0,10.0,2.0,27.0
17.0,12.0,0.9746630357719877,4.0,11.0,2.0,30.0
18.0,13.0,0.9797304286175901,4.0,12.0,2.0,33.0
19.0,14.0,0.983784342894072,4.0,13.0,2.0,36.0
20.0,15.0,0.9870274743152576,4.0,14.0,2.0,39.0
21.0,16.0,0.9896219794522061,4.0,15.0,2.0,42.0
22.0,17.0,0.9916975835617649,4.0,16.0,2.0,45.0
23.0,18.0,0.9933580668494119,4.0,17.0,2.0,48.0
24.0,19.0,0.9946864534795294,4.0,18.0,2.0,51.0
25.0,20.0,0.9957491627836236,4.0,19.0,2.0,54.0
26.0,21.0,0.9965993302268988,4.0,20.0,2.0,57.0
27.0,22.0,0.997279464181519,4.0,21.0,2.0,60.0
28.0,23.0,0.9978235713452153,4.0,22.0,2.0,63.0
29.0,24.0,0.9982588570761722,4.0,23.0,2.0,66.0
30.0,25.0,0.9986070856609378,4.0,24.0,2.0,69.0
31.0,26.0,0.9988856685287503,4.0,25.0,2.0,72.0
32.0,27.0,0.9991085348230002,4.0,26.0,2.0,75.0
33.0,28.0,0.9992868278584002,4.0,27.0,2.0,78.0
34.0,29.0,0.9994294622867201,4.0,28.0,2.0,81.0
35.0,30.0,0.9995435698293761,4.0,29.0,2.0,84.0
36.0,31.0,0.9996348558635009,4.0,30.0,2.0,87.0
37.0,32.0,0.9997078846908007,4.0,31.0,2.0,90.0
38.0,33.0,0.9997663077526406,4.0,32.0,2.0,93.0
39.0,34.0,0.9998130462021125,4.0,33.0,2.0,96.0
40.0,35.0,0.9998504369616901,4.0,34.0,2.0,99.0
41.0,36.0,0.999880349569352,4.0,35.0,2.0,102.0
42.0,37.0,0.9999042796554816,4.0,36.0,2.0,105.0
43.0,38.0,0.9999234237243853,4.0,37.0,2.0,108.0
44.0,39.0,0.9999387389795082,4.0,38.0,2.0,111.0
45.0,40.0,0.9999509911836066,4.0,39.0,2.0,114.0
46.0,41.0,0.9999607929468853,4.0,40.0,2.0,117.0
47.0,42.0,0.9999686343575083,4.0,41.0,2.0,120.0
48.0,43.0,0.9999749074860066,4.0,42.0,2.0,123.0
49.0,44.0,0.9999799259888053,4.0,43.0,2.0,126.0
50.0,45.0,0.9999839407910442,4.0,44.0,2.0,129.0
51.0,46.0,0.9999871526328354,4.0,45.0,2.0,132.0
52.0,47.0,0.9999897221062684,4.0,46.0,2.0,135.0
53.0,48.0,0.9999917776850147,4.0,47.0,2.0,138.0
54.0,49.0,0.9999934221480118,4.0,48.0,2.0,141.0
55.0,50.0,0.9999947377184094,4.0,49.0,2.0,144.0
