roundCount,playCount,amiability,aCount,cCount,dCount,totalPayoffs
1.0,0.0,0.0911075158829136,0.0,0.0,1.0,0.0
2.0,0.0,0.2728860127063309,0.0,0.0,2.0,0.0
3.0,0.0,0.4183088101650647,1.0,0.0,2.0,0.0
4.0,0.0,0.5346470481320518,2.0,0.0,2.0,0.0
5.0,0.0,0.6277176385056414,3.0,0.0,2.0,0.0
6.0,0.0,0.7021741108045132,4.0,0.0,2.0,0.0
7.0,0.0,0.7617392886436105,4.0,1.0,2.0,0.0
8.0,0.0,0.8093914309148884,4.0,2.0,2.0,0.0
9.0,1.0,0.8475131447319108,4.0,3.0,2.0,3.0
10.0,2.0,0.8780105157855286,4.0,4.0,2.0,6.0
11.0,3.0,0.9024084126284229,4.0,5.0,2.0,9.0
12.0,4.0,0.9219267301027383,4.0,6.0,2.0,12.0
13.0,5.0,0.9375413840821907,4.0,7.0,2.0,15.0
14.0,6.0,0.9500331072657525,4.0,8.0,2.0,18.0
15.0,7.0,0.960026485812602,4.0,9.0,2.0,21.0
16.0,8.0,0.9680211886500816,4.0,10.0,2.0,24.0
17.0,9.0,0.9744169509200653,4.0,11.0,2.0,27.0
18.0,10.0,0.9795335607360522,4.0,12.0,2.0,30.0
19.0,11.0,0.9836268485888418,4.0,13.0,2.0,33.0
20.0,12.0,0.9869014788710734,4.0,14.0,2.0,36.0
21.0,13.0,0.9895211830968587,4.0,15.0,2.0,39.0
22.0,14.0,0.9916169464774869,4.0,16.0,2.0,42.0
23.0,15.0,0.9932935571819895,4.0,17.0,2.0,45.0
24.0,16.0,0.9946348457455916,4.0,18.0,2.0,48.0
25.0,17.0,0.9957078765964733,4.0,19.0,2.0,51.0
26.0,18.0,0.9965663012771786,4.0,20.0,2.0,54.0
27.0,19.0,0.9972530410217428,4.0,21.0,2.0,57.0
28.0,20.0,0.9978024328173942,4.0,22.0,2.0,60.0
29.0,21.0,0.9982419462539154,4.0,23.0,2.0,63.0
30.0,22.0,0.9985935570031323,4.0,24.0,2.0,66.0
31.0,23.0,0.9988748456025058,4.0,25.0,2.0,69.0
32.0,24.0,0.9990998764820047,4.0,26.0,2.0,72.0
33.0,25.0,0.9992799011856037,4.0,27.0,2.0,75.0
34.0,26.0,0.999423920948483,4.0,28.0,2.0,78.0
35.0,27.0,0.9995391367587864,4.0,29.0,2.0,81.0
36.0,28.0,0.999631309407029,4.0,30.0,2.0,84.0
37.0,29.0,0.9997050475256233,4.0,31.0,2.0,87.0
38.0,30.0,0.9997640380204986,4.0,32.0,2.0,90.0
39.0,31.0,0.9998112304163989,4.0,33.0,2.0,93.0
40.0,32.0,0.9998489843331191,4.0,34.0,2.0,96.0
41.0,33.0,0.9998791874664953,4.0,35.0,2.0,99.0
42.0,34.0,0.9999033499731962,4.0,36.0,2.0,102.0
43.0,35.0,0.999922679978557,4.0,37.0,2.0,105.0
44.0,36.0,0.9999381439828456,4.0,38.0,2.0,108.0
45.0,37.0,0.9999505151862765,4.0,39.0,2.0,111.0
46.0,38.0,0.9999604121490212,4.0,40.0,2.0,114.0
47.0,39.0,0.999968329719217,4.0,41.0,2.0,117.0
48.0,40.0,0.9999746637753736,4.0,42.0,2.0,120.0
49.0,41.0,0.9999797310202989,4.0,43.0,2.0,123.0
50.0,42.0,0.9999837848162392,4.0,44.0,2.0,126.0
51.0,43.0,0.9999870278529913,4.0,45.0,2.0,129.0
52.0,44.0,0.9999896222823931,4.0,46.0,2.0,132.0
