roundCount,playCount,amiability,aCount,cCount,dCount,totalPayoffs
1.0,0.0,0.11098354607639765,0.0,0.0,1.0,0.0
2.0,0.0,0.2887868368611181,1.0,0.0,1.0,0.0
3.0,0.0,0.4310294694888945,2.0,0.0,1.0,0.0
4.0,1.0,0.5448235755911156,2.0,1.0,1.0,-1.0
5.0,2.0,0.6358588604728925,2.0,2.0,1.0,2.0
6.0,2.0,0.7086870883783141,2.0,3.0,1.0,2.0
7.0,3.0,0.7669496707026513,2.0,4.0,1.0,5.0
8.0,4.0,0.813559736562121,2.0,5.0,1.0,8.0
9.0,5.0,0.8508477892496968,2.0,6.0,1.0,11.0
10.0,6.0,0.8806782313997574,2.0,7.0,1.0,14.0
11.0,7.0,0.9045425851198059,2.0,8.0,1.0,17.0
12.0,8.0,0.9236340680958447,2.0,9.0,1.0,20.0
13.0,9.0,0.9389072544766758,2.0,10.0,1.0,23.0
14.0,10.0,0.9511258035813406,2.0,11.0,1.0,26.0
15.0,11.0,0.9609006428650725,2.0,12.0,1.0,29.0
16.0,12.0,0.968720514292058,2.0,13.0,1.0,32.0
17.0,13.0,0.9749764114336463,2.0,14.0,1.0,35.0
18.0,14.0,0.979981129146917,2.0,15.0,1.0,38.0
19.0,15.0,0.9839849033175336,2.0,16.0,1.0,41.0
20.0,16.0,0.9871879226540269,2.0,17.0,1.0,44.0
21.0,17.0,0.9897503381232216,2.0,18.0,1.0,47.0
22.0,18.0,0.9918002704985772,2.0,19.0,1.0,50.0
23.0,19.0,0.9934402163988618,2.0,20.0,1.0,53.0
24.0,20.0,0.9947521731190895,2.0,21.0,1.0,56.0
25.0,21.0,0.9958017384952715,2.0,22.0,1.0,59.0
26.0,22.0,0.9966413907962173,2.0,23.0,1.0,62.0
27.0,23.0,0.9973131126369739,2.0,24.0,1.0,65.0
28.0,24.0,0.997850490109579,2.0,25.0,1.0,68.0
29.0,25.0,0.9982803920876633,2.0,26.0,1.0,71.0
30.0,26.0,0.9986243136701306,2.0,27.0,1.0,74.0
31.0,27.0,0.9988994509361044,2.0,28.0,1.0,77.0
32.0,28.0,0.9991195607488835,2.0,29.0,1.0,80.0
33.0,29.0,0.9992956485991068,2.0,30.0,1.0,83.0
34.0,30.0,0.9994365188792854,2.0,31.0,1.0,86.0
35.0,31.0,0.9995492151034283,2.0,32.0,1.0,89.0
36.0,32.0,0.9996393720827427,2.0,33.0,1.0,92.0
37.0,33.0,0.9997114976661942,2.0,34.0,1.0,95.0
38.0,34.0,0.9997691981329553,2.0,35.0,1.0,98.0
39.0,35.0,0.9998153585063643,2.0,36.0,1.0,101.0
40.0,36.0,0.9998522868050914,2.0,37.0,1.0,104.0
41.0,37.0,0.9998818294440731,2.0,38.0,1.0,107.0
42.0,38.0,0.9999054635552584,2.0,39.0,1.0,110.0
43.0,39.0,0.9999243708442067,2.0,40.0,1.0,113.0
44.0,40.0,0.9999394966753654,2.0,41.0,1.0,116.0
45.0,41.0,0.9999515973402924,2.0,42.0,1.0,119.0
46.0,42.0,0.9999612778722339,2.0,43.0,1.0,122.0
47.0,43.0,0.9999690222977871,2.0,44.0,1.0,125.0
48.0,44.0,0.9999752178382296,2.0,45.0,1.0,128.0
49.0,45.0,0.9999801742705837,2.0,46.0,1.0,131.0
50.0,46.0,0.999984139416467,2.0,47.0,1.0,134.0
51.0,47.0,0.9999873115331737,2.0,48.0,1.0,137.0
52.0,48.0,0.9999898492265389,2.0,49.0,1.0,140.0
53.0,49.0,0.9999918793812311,2.0,50.0,1.0,143.0
54.0,50.0,0.999993503504985,2.0,51.0,1.0,146.0
55.0,51.0,0.999994802803988,2.0,52.0,1.0,149.0
56.0,52.0,0.9999958422431904,2.0,53.0,1.0,152.0
57.0,53.0,0.9999966737945523,2.0,54.0,1.0,155.0
58.0,54.0,0.9999973390356418,2.0,55.0,1.0,158.0
