roundCount,playCount,amiability,aCount,cCount,dCount,totalPayoffs
1.0,0.0,0.2744654227012106,1.0,0.0,0.0,0.0
2.0,0.0,0.4195723381609685,2.0,0.0,0.0,0.0
3.0,0.0,0.5356578705287748,2.0,1.0,0.0,0.0
4.0,1.0,0.6285262964230198,2.0,2.0,0.0,3.0
5.0,2.0,0.7028210371384158,2.0,3.0,0.0,6.0
6.0,3.0,0.7622568297107326,2.0,4.0,0.0,9.0
7.0,4.0,0.8098054637685861,2.0,5.0,0.0,12.0
8.0,5.0,0.8478443710148689,2.0,6.0,0.0,15.0
9.0,6.0,0.8782754968118951,2.0,7.0,0.0,18.0
10.0,7.0,0.902620397449516,2.0,8.0,0.0,21.0
11.0,8.0,0.9220963179596129,2.0,9.0,0.0,24.0
12.0,9.0,0.9376770543676903,2.0,10.0,0.0,27.0
13.0,10.0,0.9501416434941523,2.0,11.0,0.0,30.0
14.0,11.0,0.9601133147953218,2.0,12.0,0.0,33.0
15.0,12.0,0.9680906518362574,2.0,13.0,0.0,36.0
16.0,13.0,0.974472521469006,2.0,14.0,0.0,39.0
17.0,14.0,0.9795780171752048,2.0,15.0,0.0,42.0
18.0,15.0,0.9836624137401638,2.0,16.0,0.0,45.0
19.0,16.0,0.9869299309921311,2.0,17.0,0.0,48.0
20.0,17.0,0.9895439447937049,2.0,18.0,0.0,51.0
21.0,18.0,0.9916351558349639,2.0,19.0,0.0,54.0
22.0,19.0,0.9933081246679711,2.0,20.0,0.0,57.0
23.0,20.0,0.9946464997343769,2.0,21.0,0.0,60.0
24.0,21.0,0.9957171997875015,2.0,22.0,0.0,63.0
25.0,22.0,0.9965737598300012,2.0,23.0,0.0,66.0
26.0,23.0,0.9972590078640009,2.0,24.0,0.0,69.0
27.0,24.0,0.9978072062912007,2.0,25.0,0.0,72.0
28.0,25.0,0.9982457650329606,2.0,26.0,0.0,75.0
29.0,26.0,0.9985966120263685,2.0,27.0,0.0,78.0
30.0,27.0,0.9988772896210948,2.0,28.0,0.0,81.0
31.0,28.0,0.9991018316968758,2.0,29.0,0.0,84.0
32.0,29.0,0.9992814653575006,2.0,30.0,0.0,87.0
33.0,30.0,0.9994251722860005,2.0,31.0,0.0,90.0
34.0,31.0,0.9995401378288004,2.0,32.0,0.0,93.0
35.0,32.0,0.9996321102630403,2.0,33.0,0.0,96.0
36.0,33.0,0.9997056882104323,2.0,34.0,0.0,99.0
37.0,34.0,0.9997645505683458,2.0,35.0,0.0,102.0
38.0,35.0,0.9998116404546766,2.0,36.0,0.0,105.0
39.0,36.0,0.9998493123637413,2.0,37.0,0.0,108.0
40.0,37.0,0.9998794498909931,2.0,38.0,0.0,111.0
41.0,38.0,0.9999035599127944,2.0,39.0,0.0,114.0
42.0,39.0,0.9999228479302356,2.0,40.0,0.0,117.0
43.0,40.0,0.9999382783441885,2.0,41.0,0.0,120.0
44.0,41.0,0.9999506226753507,2.0,42.0,0.0,123.0
45.0,42.0,0.9999604981402805,2.0,43.0,0.0,126.0
46.0,43.0,0.9999683985122244,2.0,44.0,0.0,129.0
47.0,44.0,0.9999747188097795,2.0,45.0,0.0,132.0
48.0,45.0,0.9999797750478236,2.0,46.0,0.0,135.0
49.0,46.0,0.9999838200382589,2.0,47.0,0.0,138.0
50.0,47.0,0.9999870560306071,2.0,48.0,0.0,141.0
51.0,48.0,0.9999896448244857,2.0,49.0,0.0,144.0
52.0,49.0,0.9999917158595886,2.0,50.0,0.0,147.0
53.0,50.0,0.9999933726876709,2.0,51.0,0.0,150.0
54.0,51.0,0.9999946981501366,2.0,52.0,0.0,153.0
55.0,52.0,0.9999957585201094,2.0,53.0,0.0,156.0
