roundCount,playCount,amiability,aCount,cCount,dCount,totalPayoffs
1.0,1.0,0.1472829394690255,0.0,0.0,1.0,0.0
2.0,2.0,0.31782635157522043,0.0,0.0,2.0,5.0
3.0,2.0,0.4542610812601764,1.0,0.0,2.0,5.0
4.0,2.0,0.5634088650081411,2.0,0.0,2.0,5.0
5.0,2.0,0.6507270920065129,3.0,0.0,2.0,5.0
6.0,2.0,0.7205816736052103,4.0,0.0,2.0,5.0
7.0,3.0,0.7764653388841682,4.0,1.0,2.0,8.0
8.0,4.0,0.8211722711073346,4.0,2.0,2.0,11.0
9.0,5.0,0.8569378168858677,4.0,3.0,2.0,14.0
10.0,6.0,0.8855502535086941,4.0,4.0,2.0,17.0
11.0,7.0,0.9084402028069553,4.0,5.0,2.0,20.0
12.0,8.0,0.9267521622455642,4.0,6.0,2.0,23.0
13.0,9.0,0.9414017297964514,4.0,7.0,2.0,26.0
14.0,10.0,0.9531213838371612,4.0,8.0,2.0,29.0
15.0,11.0,0.9624971070697289,4.0,9.0,2.0,32.0
16.0,12.0,0.9699976856557831,4.0,10.0,2.0,35.0
17.0,13.0,0.9759981485246265,4.0,11.0,2.0,38.0
18.0,14.0,0.9807985188197013,4.0,12.0,2.0,41.0
19.0,15.0,0.984638815055761,4.0,13.0,2.0,44.0
20.0,16.0,0.9877110520446089,4.0,14.0,2.0,47.0
21.0,17.0,0.9901688416356871,4.0,15.0,2.0,50.0
22.0,18.0,0.9921350733085497,4.0,16.0,2.0,53.0
23.0,19.0,0.9937080586468398,4.0,17.0,2.0,56.0
24.0,20.0,0.9949664469174718,4.0,18.0,2.0,59.0
25.0,21.0,0.9959731575339774,4.0,19.0,2.0,62.0
26.0,22.0,0.996778526027182,4.0,20.0,2.0,65.0
27.0,23.0,0.9974228208217456,4.0,21.0,2.0,68.0
28.0,24.0,0.9979382566573964,4.0,22.0,2.0,71.0
29.0,25.0,0.9983506053259171,4.0,23.0,2.0,74.0
30.0,26.0,0.9986804842607337,4.0,24.0,2.0,77.0
31.0,27.0,0.998944387408587,4.0,25.0,2.0,80.0
32.0,28.0,0.9991555099268696,4.0,26.0,2.0,83.0
33.0,29.0,0.9993244079414957,4.0,27.0,2.0,86.0
34.0,30.0,0.9994595263531966,4.0,28.0,2.0,89.0
35.0,31.0,0.9995676210825573,4.0,29.0,2.0,92.0
36.0,32.0,0.9996540968660458,4.0,30.0,2.0,95.0
37.0,33.0,0.9997232774928366,4.0,31.0,2.0,98.0
38.0,34.0,0.9997786219942693,4.0,32.0,2.0,101.0
39.0,35.0,0.9998228975954154,4.0,33.0,2.0,104.0
40.0,36.0,0.9998583180763323,4.0,34.0,2.0,107.0
41.0,37.0,0.9998866544610658,4.0,35.0,2.0,110.0
42.0,38.0,0.9999093235688526,4.0,36.0,2.0,113.0
43.0,39.0,0.9999274588550822,4.0,37.0,2.0,116.0
44.0,40.0,0.9999419670840657,4.0,38.0,2.0,119.0
45.0,41.0,0.9999535736672526,4.0,39.0,2.0,122.0
46.0,42.0,0.9999628589338021,4.0,40.0,2.0,125.0
47.0,43.0,0.9999702871470417,4.0,41.0,2.0,128.0
